127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/Validform/Validform_v5.3.2.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/app/inc/header.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/app/inc/modal.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/app/inc/nav.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/app/arrival_plan/list.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:45 +0800] "GET /syhz-web/js/lib/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:45 +0800] "GET /syhz-web/js/lib/amaze/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:45 +0800] "GET /syhz-web/return_goods/list/view HTTP/1.1" 200 11943
127.0.0.1 - - [01/Jul/2016:14:58:46 +0800] "GET /syhz-web/js/app/return_goods/list.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:49 +0800] "GET /syhz-web/return_goods/edit/view HTTP/1.1" 200 17386
127.0.0.1 - - [01/Jul/2016:14:58:50 +0800] "GET /syhz-web/js/app/return_goods/edit.js HTTP/1.1" 200 441
127.0.0.1 - - [01/Jul/2016:14:58:50 +0800] "GET /syhz-web/js/lib/My97DatePicker/skin/datePicker.gif HTTP/1.1" 200 1043
127.0.0.1 - - [01/Jul/2016:15:11:39 +0800] "GET /syhz-web/recipient/list/view HTTP/1.1" 200 17348
127.0.0.1 - - [01/Jul/2016:15:11:39 +0800] "GET /syhz-web/js/app/recipient/list.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:11:41 +0800] "GET /syhz-web/recipient/add/view HTTP/1.1" 200 10544
127.0.0.1 - - [01/Jul/2016:15:11:41 +0800] "GET /syhz-web/js/app/recipient/add.js HTTP/1.1" 200 2137
127.0.0.1 - - [01/Jul/2016:15:15:34 +0800] "GET /syhz-web/recipient/add/view HTTP/1.1" 200 10544
127.0.0.1 - - [01/Jul/2016:15:15:35 +0800] "GET /syhz-web/js/lib/datatables-master/amazeui.datatables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:15:35 +0800] "GET /syhz-web/js/lib/jquery/jquery-1.10.0.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:15:35 +0800] "GET /syhz-web/css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:15:35 +0800] "GET /syhz-web/js/lib/amaze/css/app.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:15:35 +0800] "GET /syhz-web/js/lib/amaze/js/jquery.min.js HTTP/1.1" 304 -
